x to 2.JPG,y to 2.JPG
2421.6,1725.93
1328.88,2136.48
1865.14,1874.11
1865.14,1874.11
2531.7,679.76
2720.34,2294.39
2331.03,1201.4
1958.41,2984.35
727.371,66.9964
562.945,2393.52
1764.07,1736.98
1778.73,2949.12
1853.2,1806.97
1116.8,2775.53
1740.54,1082.71
1244.92,1387.89
1768.31,1736.05
252.805,2603.03
1102.2,1306.98
1370.91,1533.04
3446.36,144.149
1444.51,1498.76
1192.71,2163.66
3476.04,1093.9
1912.42,2526.32
2650.67,1797.06
1777.52,2046.51
816.721,498.968
1566.08,2002.52
1202,1905.36
784.074,42.5829
1542.9,1773.08
1542.9,1773.08
1321.93,1721.75
1321.93,1721.75
2113.23,2292.16
1126.87,1992.88
1283.23,666.554
1273.34,2366.38
2895.14,1661.19
2288.8,1269.61
3834.52,824.868
1360.63,2056.66
395.328,1073
2138.07,1772.06
692.714,388.031
1564.05,1762.13
1949.59,2138.83
1687.8,2468.66
1348.43,1019.93
3235.18,889.123
3663.95,30.8278
2210.56,2192.63
1729.82,2098.16
692.714,388.031
456.867,110.588
2427.03,1332.81
1188.36,2576.53
2807.29,2356.86
1591.28,1995.37
1979.26,245.369
679.818,2994.58
1189.13,2707.14
1522.12,2428.6
367.009,1124.72
2118.17,814.481
3368,21.5329
230.946,1595.38
1820.04,260.703
2124.14,2430.47
2380.72,2169.54
2657.65,1503.72
1825.91,2420.71
1652.57,2103.77
2300.85,2320.13
1232.56,1636.45
1466.67,1547.98
1761.35,2539.95
1328.02,1548.58
708.099,1516.55
2092.03,2859.05
1728.85,2074.15
1518.85,1488.71
3675.6,1634.13
2102.51,819.903
3670.48,1516.07
752.611,2153.24
1578.53,1373.08
1918.65,2526.13
2198.17,1817.42
1320.95,2574.05
483.585,1921.67
2209.47,2898.84
1320.95,2574.05
2601.83,2823.79
1506.47,2620.96
3038.37,2320.15
1584.07,34.4888
342.544,1821.49
1754.54,2036.97
2230.32,1925.02
2895.96,542.136
786.743,2146.63
1832.63,1402.18
1932.21,1458.49
1532.65,2684.33
2087.22,1247.52
82.2272,2961.34
1478.63,2603.92
1731.19,2711.01
932.899,25.0954
1616.1,2544.64
2344.67,2912.34
2220.5,1859.64
2081.57,2037.01
1408.5,2324.8
1210.4,1676.84
1252.84,1825.93
2283.6,1121.51
1170.05,2828.45
2181.31,2815.21
3842.56,2737.5
1764.74,1460.15
1392.02,1201.61
2002.08,2370.05
1454.13,2207.85
1157.52,1620.78
1937.96,1454.08
1383.53,1154.5
3478.4,242.961
1385.66,1156.58
1208.58,1374.91
1351.58,1286.99
1731.19,2711.01
3608.27,1334.22
2130.28,2553.8
1721.97,1632.57
2093.86,691.332
2701.51,1122.46
1714.03,2781.07
1456.23,1338.18
1047.49,2032.97
1258.23,1789.98
792.369,1156.12
3102.45,2670.01
142.093,106.537
914.937,79.3398
1945.81,1981.33
275.103,1944.54
2713.49,1065.07
1820.9,2882.55
1589.45,1433.84
2722.48,1044.82
917.588,2466.97
1449.49,1705.92
1278.43,1953.45
1280.71,2306.47
1306.04,2664.56
2009.98,756.97
1257.77,99.2691
1104.26,1491.1
564.481,816.315
2163.05,2199.11
1417.43,1315.5
1363.33,1282.59
145.653,2567.96
2302.68,2814.43
3136.1,1166.86
2436.5,76.4212
2192.43,637.704
3484.43,337.175
2530.68,163.364
2408.12,2654.64
1955.08,1354.22
2209.61,2299.79
855.396,2235.59
2701.51,1122.46
1298.83,1771.15
2161.87,895.962
2244.02,486.402
1768.16,2538.08
2327.91,1238.02
1628.17,1584.46
1425.36,1191.34
1257.77,99.2691
1586.24,1983.26
611.812,402.802
1870.48,899.809
193.276,1843.52
1370.23,2687.46
575.304,1589.31
3816.84,895.084
820.011,420.599
1923.03,1795.59
905.281,2163.48
1056.08,2813.82
1611.77,2509.63
632,1230.82
2329.55,2871.21
2885.53,2669.34
2004.48,2392.27
238.84,93.8038
1282.7,1756.88
1542.55,244.22
2019.59,1386.29
714.421,1634.48
1257.46,1902.1
3134.86,1336.51
2351.37,1165.41
2119.98,1607.2
1465.69,2705.87
528.761,2900.47
1628.53,2610.69
2498.92,868.163
1146.19,1423.01
1559.26,975.503
900.323,1633.06
1491.81,2679.93
3313.28,2351.65
1918.81,1441.72
2020.08,2272.08
2409.57,945.526
1686.05,2574.39
1094.33,106.136
2346.32,2886.01
2346.32,2886.01
2871.8,1044.3
3932.58,664.005
184.467,507.917
2848.68,1138.49
1210.4,1676.84
2778.44,2728.63
1250.13,1781.52
1163.14,1460.84
1075.25,2655.4
1594.15,1476.71
2028.92,2795.41
2387.44,2943.55
1532.65,2684.33
2150.95,2865.08
2198.76,1297.52
446.075,1738.13
1473.01,1824.2
1060.89,2610.86
1711.42,2684.77
2760.18,1634.59
517.839,530.575
1590.06,2890.45
2254.08,275.068
2190.37,2226.88
2750.15,1806.64
1806.99,1492.02
120.859,2921.71
987.797,1067.82
1799.08,1528.48
1874.51,1418.9
1134.88,796.446
1605.88,2664.79
2277.29,1355.43
3877.31,1549.45
3418.39,1700.2
2807.81,640.574
1875.48,1857.35
1541.38,2323.19
1465.69,2705.87
2155.58,181.748
1085.12,2904.41
1425.36,1191.34
2786.38,1406.47
1788.35,1190.14
1679.71,2801.33
1855.35,422.32
3489.71,390.462
1539.19,2327.64
1202.67,1509.55
659.4,340.462
1735.01,2079.01
2895.34,1842.54
2372.48,2330.81
1098.75,1978.19
335.499,322.055
2986.55,1224.51
1754.17,1406.58
807.735,2931.5
3072.81,981.886
1563.89,2228.89
965.479,2833.7
3152.39,931.18
3335.64,1411.53
2372,1044.51
2384.78,2677.61
1491.69,2414.64
1051.69,875.246
1260.49,2027.58
3046.68,2531.76
462.326,2596.67
2035.21,2052.19
2177.46,657.369
393.77,1714.69
791.116,1846.14
1820.21,2252.72
1539.15,2076.24
2434.05,773.083
2629.89,2493.82
1099.33,2428.19
1563.89,2228.89
1286.06,2260.21
806.258,198.203
3068.56,2364.62
766.541,2990.91
1086.65,2446.68
3851.31,2238.76
50.917,2031.16
1321.69,1868.05
376.757,1787.45
914.937,79.3398
2020.08,2272.08
335.082,2736.7
3311.87,557.254
1927.65,1678.82
2931.45,1494.79
2081.06,2315.52
2833.67,1234.11
1607.01,2374.7
1792.16,2764.06
855.396,2235.59
787.278,1731.05
1673.6,395.808
860.604,2237.49
226.774,34.5482
1933.65,531.34
1673.52,1680.55
2863.76,1748.06
2251.22,1020.59
2787.27,2087.96
1911.86,1929.78
1485.4,1672.99
2320.47,491.775
155.149,1631.09
171.706,2580.84
3428.09,1476.01
1704.3,1795.18
32.2279,2776.82
2211.03,399.913
142.022,497.906
313.373,2122.48
1835.64,110.387
611.812,402.802
2033.84,708.334
2129.08,2430.55
3035.36,308.89
540.707,587.246
2484.18,2269.69
1335.53,1860.57
2097.91,2352.69
1915.87,2777.88
1246.32,1408.76
1322.03,921.609
251.013,1244.2
2446.78,127.04
1241.73,2418.87
1567.18,2192.25
3214.33,810.844
2392.23,530.021
2438.19,1830.84
721.571,1662.1
2094.13,2418.02
2246.56,1087.13
2852.36,797.983
206.68,1000.29
2326.57,1178.23
2237.92,800.402
2450.03,231.5
3805.23,1524.97
807.735,2931.5
828.402,95.9347
734.216,2965.84
1489.96,2353.94
3098.37,2494.85
1362.43,2109.27
3471.09,1509.93
308.895,75.8753
1518.41,1657.24
2446.78,127.04
1312.65,1972.86
1146.56,2708.43
1183.01,1419.66
484.357,486.918
802.466,2911.38
1913.93,2053.84
1760.28,2006.47
2062.27,1733.42
250.524,1944.51
2472.21,966.177
1583.32,2486.19
1583.32,2486.19
3729.15,2917
590.882,680.46
2322.24,1373.62
2808.44,2704.22
146.044,2636.84
1491.53,1856.99
1107.37,2053.66
821.003,1869.6
2565.33,2256.29
2959.33,1157.01
3910.19,746.558
2892.34,1760.97
2511,2760.32
1696.28,1584.3
3870.04,1766.89
2398.65,2386.67
213.473,1925.93
2520.44,2505.45
1586.96,1436.82
1904.44,2840.62
1220.85,2900.96
2237.92,800.402
621.977,142.432
1666.11,2621.88
3527.39,1430.9
1454.13,2207.85
2237.92,800.402
2920.01,1148.17
1712.57,2174.45
3065.88,1213.53
1796.41,2007.13
84.177,1670.86
2305.64,814.496
2026.63,1863.94
2950.44,755.028
427.951,792.421
2546.13,2761.8
1118.31,2750.06
2335.32,1771.2
988.607,1398.34
2456.28,1644.37
2246.56,1087.13
2246.56,1087.13
3142.96,1606.84
629.524,1943.75
1313.11,2083.55
2418.26,2881.58
231.109,334.032
2190.37,2226.88
3053.27,2201.44
3304.33,1067.15
477.688,202.784
2933.66,2164.6
2437.04,2908.82
1337.77,2352.94
1268.09,1735.92
2075.91,2248.2
1686.05,2574.39
1978.25,1669.92
2190.37,2226.88
830.677,2271.5
2834.66,1886.24
2019.63,527.32
1186.44,2498.42
838.701,2230.38
2657.11,2559.98
1128.95,2827.82
1692.01,2484.03
1761.73,151.072
1227.78,816.514
3296.32,650.157
1278.13,1199.8
369.992,1364.32
3915.15,1805.23
1584.86,1519.62
2148.43,1500.97
1254.47,2290.79
3041.6,1452.83
1554.03,2327.74
2493.9,967.594
2391.36,304.956
1033.52,2826.76
2245.71,2330.9
974.522,333.44
1752.58,889.173
2017.17,2193.31
3595.1,737.445
258.699,2573.53
3041.7,2039.91
3094.6,2085.1
3351.69,875.323
3229.92,884.88
266.776,353.706
1587.05,2336.96
1403.72,2592.1
538.63,2047.94
1412.54,1837.26
2653.44,1899.32
2883.4,2637.52
2101.65,2411.12
3192.51,2858.79
2065.04,2410.34
3223.32,2394.45
250.508,1000.74
1254.41,1963.47
2698.03,2424.24
1992.85,510.717
2618.39,1871.01
2204.11,489.735
1911.13,2251.15
3425.39,636.246
1190.64,140.186
2012.66,820.356
715.926,1572.43
3315.17,1222.89
1093.81,46.4252
1201.42,1356.25
1406.03,1294.59
2015.98,2119.93
2753.21,1624.09
52.7481,1975.66
2564.16,1761.97
530.299,2816.34
2742.53,2922.21
218.033,2056.69
3329.65,920.749
527.151,2811.28
2351.08,1101.38
2263.88,562.245
1583.48,500.412
371.605,119.987
762.37,1274
612.749,2768.16
2475.34,2314.29
1041,192.456
1290.95,1671.94
1521.64,1158.02
1539.95,1506.17
1967.81,2319.64
453.638,489.064
2425.92,518.702
314.772,1796.67
1242.72,2105.13
424.79,2832.06
2898.74,2896.18
1277.25,1966
111.579,1734.64
2015.98,2119.93
837.318,2572.23
3985.58,707.69
616.484,2752.55
1647.82,1127.55
358.313,1999.85
1016.33,2233.03
715.793,112.596
460.329,2460.4
419.648,1735.15
970.785,2880.29
2327.91,1238.02
1334.86,2523.71
3274.58,1902.36
3052.92,2245.51
707.143,373.415
3209.5,2066.18
1530.46,2646.47
1820.1,1243.71
2853.99,2865.58
1158.01,2864.23
1365.03,1700.92
1659.08,2893.57
2120.54,424.802
617.034,1637.37
2976.6,2802.69
1924.02,988.797
765.887,39.6651
2719.53,1693.44
2343.01,1930.57
1206.88,2247.19
1857.7,1836.47
685.119,1104.02
1245.56,1395.18
3144.9,1269.37
2682.33,755.654
1963.45,1614.84
1667.27,153.623
853.531,388.924
394.914,1018.41
1044.42,2046.8
43.4693,2465.4
2193.37,1446.47
1332.52,2713.94
1966.04,1314.7
1543.58,1246.59
129.62,2849.4
2109.46,1733.72
2688.39,1121.32
1446.69,2427.82
606.792,2355.41
420.118,2265.86
1721.03,2795.33
3769.94,952.734
640.398,1673.45
451.957,1584.58
2269.7,2892.97
1825.24,983.376
2395.91,992.406
389.872,192.497
695.161,1172.78
2335.43,436.801
1078.78,48.9866
1378.85,1831.07
3663.99,1625.95
868.768,2490.52
2751.27,2685.58
3583.08,92.6009
772.784,1539.98
3017.37,2309.62
3578.43,2847.63
1955.08,1354.22
154.457,1636.57
2043.95,2438.24
198.6,2872.56
1252.98,2708.1
392.829,220.679
3876.07,1601.49
1176.81,2360.2
1796.62,1078.66
1911.88,214.224
1251.87,1450.64
2272.42,784.591
3522.9,890.027
1501.43,2055.1
3914.09,2031.89
27.5208,2431
1190.64,140.186
2637.69,1346.69
3453.66,1398.57
1451.16,1353.05
2071.68,2171.5
2304.51,480.388
2593.15,2251.65
1586.17,2136.52
1615.96,1376.09
1457.39,1460.94
661.909,2608.31
2503.35,1998.72
1140.88,1776.24
2624.11,1367.31
2512.47,1774.38
3568.45,2223.35
1049.79,1861.09
1348.75,231.607
1696.85,1309.22
1662.72,386.406
3739.24,731.098
62.5066,2468.97
661.471,52.5627
1456.08,1345.15
2096.99,1249.7
456.425,2475.79
385.088,2663.55
385.088,2663.55
385.088,2663.55
1260.83,2529.11
2493.28,2761.43
2440.74,547.421
192.557,2691.32
161.604,519.4
489.273,403.919
1123.52,1355.3
1670.95,2612.01
1300.12,2524.34
589.718,2584.69
1342.97,1649.13
1554.03,2327.74
2677.42,2155.5
2138.39,938.972
1511.91,1462.59
1841.1,2073.25
1408.67,2473.54
2883.61,1924.48
2610.5,709.485
1581.39,39.4084
1823.14,2775.49
2214.04,2575.38
621.199,2562.91
3661.53,843.85
605.591,853.634
1201.42,1356.25
2195.06,490.12
1633.6,958.853
1668.99,2094.72
293.88,128.536
903.307,1510.01
2375.38,2637.66
2085.59,575.165
974.522,333.44
974.522,333.44
84.177,1670.86
2082.49,727.211
3462.54,122.277
1869.4,1860.91
292.714,2697.82
2131.55,1615.93
3807.9,1587.68
612.039,2892.22
1602.33,1872.53
1228.57,942.057
2011.07,964.013
1734.9,2920.84
2636.36,2166.1
949.851,1752.42
149.382,2369
2334.74,2681.75
307.888,206.356
1873.83,133.447
1345.91,2595.55
1785.33,114.955
3449.63,1334.74
2012.18,1494.58
2045.84,2519.05
101.331,2238.11
2378.53,793.73
249.017,1657.07
460.877,1902.25
171.706,2580.84
1272.05,1721.16
803.961,471.197
61.5179,2898.62
267.018,2574.22
108.164,1743.92
1205.98,17.8604
1893.71,257.422
3977.69,633.096
2660.82,458.355
2738.45,2446.33
362.506,2962.04
376.166,1556.01
1743.77,2415.47
1055.13,1092.69
221.09,2189.83
1716.74,451.691
1073.21,1257.78
1244.92,1387.89
2702.75,2264.17
86.4968,2549.88
1493.97,1851.02
459.976,1332.48
1999.36,2368.89
1094.28,2514
1361.93,996.19
1822.79,2410.23
1492.15,2366.86
1720.33,1534.77
2061.08,1950.69
1033.36,2346.12
1381.05,1139.68
1750.02,2569.24
517.638,2974.96
3276.73,2428.84
1528.16,1444.45
1587.88,2048.01
3230.62,1324.71
1261.25,2020.3
1200.49,1679.08
940.76,1338.47
1293.63,2596.9
1249.13,1827.71
3001,2101.98
3657.48,1625.08
1350.44,1415.2
2191.92,658.717
1740.11,1545.66
2735.53,1088.52
1529.36,1658.46
2762.54,2244.13
138.759,2387.08
3879.83,2988
1474.54,1433.8
433.89,2476.2
758.06,406.958
188.703,2068.29
982.817,1567.61
2977.44,1577.25
422.254,2472.59
2660.97,461.153
1919,1924.34
1328.42,2570.6
579.276,2430.38
2415.4,916.626
1057.4,1476.99
2946.68,2368.29
358.191,1521.14
3116.31,1235.48
1928.65,1487.45
1158.18,1782.24
3969.45,1476.17
2369.77,1027.3
1527.17,1875.35
1939.22,2215.89
2300.15,1475.84
2008.42,905.301
29.8061,2892.06
1732.9,241.898
154.457,1636.57
1135.57,2779.25
1334.86,2523.71
2515.72,136.077
1185.63,2471.78
1920.86,2792.47
931.569,2194.47
688.709,1110.4
1235.91,2454.09
3205.07,1015.04
2227.05,2467.36
982.382,2400.78
3482.73,1612.69
2737.48,1324.73
2321.5,1484.41
367.828,1329.55
564.449,2863.45
2677.67,1404.01
1296.25,133.624
2318.93,821.396
386.931,1332.56
3661.53,843.85
533.675,1591.66
1976.13,1085.58
1694.5,2794.06
2737.24,969.507
1245.56,1395.18
2308.86,595.865
2415.32,530.936
2852.72,2947.05
3938.81,1813.97
1004.19,1542.97
794.606,1819.47
1745.73,2292.38
566.105,1685.08
567.557,1781.25
1692.51,109.29
1465.99,1777.15
1313.3,1194.62
1764.38,2585.54
489.417,2397.06
83.1793,2659.32
28.9084,2942.77
2881.88,1883.22
712.209,2886.31
362.001,405.873
3339.91,1520.31
506.425,1060.03
953.292,184.208
1200.02,1913.96
990.799,1422.54
815.505,1122.18
2104.48,245.819
2322.98,2368.22
3301.27,648.936
2246.98,795.551
2390.6,436.523
1339.51,1961.62
1398.55,1149.92
2090.72,596.137
1409.61,1043.55
3120.55,1234.15
3075.99,1334.72
1973.03,1454.22
3328.33,1985.29
460.672,2375.64
3251.81,1178.25
2484.38,630.867
783.39,508.482
2933.65,1618.12
3584.04,1495.96
1995.65,1808.35
336.237,2393.6
2397.28,440.285
1687.11,2737.31
1053.75,2489.2
1601.3,2239.57
1796.62,1078.66
1431.88,1277.97
3843.57,964.669
2076.22,2851.59
1150.51,2413.98
3385.16,414.186
762.108,822.441
1698.39,2609.46
1026.69,2846.75
804.375,502.039
1716.35,2133.5
474.244,1027.82
2029.2,163.109
1478.32,2599.8
1408.21,1277.89
765.928,1602.1
3459.69,240.199
2101.29,2415.02
1716.11,1484.09
615.875,1947.05
2175.45,627.439
1864.11,1310
627.984,2624.22
3267.39,586.115
3069.2,1689.73
746.364,1026.38
323.289,381.535
1969.61,753.098
1240.98,2673.5
1141.16,37.6266
1158.63,1776.73
1247.08,1428.12
3355.69,2452.45
1284.89,1741.8
1984.41,2289.74
281.055,2603.62
567.982,2037.35
293.88,128.536
3175.96,1771.67
1795.05,2251.11
950.119,1339.17
2706.68,842.953
142.763,2370.57
154.428,2367.26
83.0347,172.923
1455.33,1267.03
1533.88,1835.79
1537.46,1836.32
1410.57,1806.33
2405.86,964.488
2525.98,2918.7
1481.05,2458
1962.89,759.344
1529.1,2071.95
505.395,280.206
1410.57,1806.33
429.761,2313.57
328.736,1644.42
218.768,2346.98
218.768,2346.98
2541.8,1406.18
2894.56,1732.87
2171.78,1604.73
1482.93,1356.83
1456.77,2612.97
1270.97,1511.44
1764.74,1460.15
1690.08,1761.17
2604.26,2323.24
280.154,2323.73
280.154,2323.73
2749.51,1329.65
1449.01,1955.83
1201.51,1297.35
2963.41,1253.18
247.753,1964.82
1141.16,37.6266
3711.13,1648.16
2894.12,2930.73
922.71,1684.04
1913.38,2128.68
728.521,2955.7
2014.38,264.919
2236.1,804.278
2087.84,2123.87
220.856,2353.23
2322.36,1432.55
2538.91,876.532
1600.11,2337.81
547.448,2266.3
2451.7,1326.98
287.827,2299.83
2106.95,2589.22
3762.33,2215.68
1159.65,1273.44
998.421,2217.73
1432.14,1341.37
40.211,2173.69
3377.19,410.292
2292.08,757.107
3769.76,1531.47
2438.59,969.712
1906.02,1420.76
2173.35,656.751
2318.93,821.396
1864.11,1310
928.657,1418.53
2912.63,1241.55
1673.61,2150.23
1342.91,2637.11
284.141,2277.88
1808.04,1453
1311.19,1225.96
570.569,1033.14
1988.58,1224.49
1583.68,1890.07
2197.58,867.966
501.575,1100.04
1272.21,1023.64
3664.14,1381.58
3336.1,2380.22
2498.91,834.622
1493.08,1483.67
2327.72,232.813
2668.26,810.045
2065.04,1643.38
42.6676,552.954
1616.1,2544.64
2196.55,2052.94
673.444,1401.26
3432.11,350.897
1214.46,1568.97
1661.13,2548.89
705.8,1186.69
2343.07,1595.18
3765.27,167.784
1763.08,1875.44
425.143,2239.32
1684.78,1565.04
3441.07,124.035
1416.42,2306.57
2872.34,559.575
324.862,2839.53
141.82,2013.34
591.565,2680.48
425.009,1304.7
2597.85,1440.15
821.003,1869.6
2410.14,712.036
330.718,2770.34
2329.11,2340.7
1928.13,2156.01
1451.74,1903.51
3484.95,1783.88
2322.34,2653.98
965.705,509.843
3532.66,1716.89
3223.83,2359.22
3425.39,636.246
1410.81,1822.51
1350.06,214.277
1412.44,2238.54
1453.38,1799.37
3181.09,1185.82
265.268,2232.87
2318.93,821.396
910.246,2923.55
3938.81,1813.97
3836.57,1759.19
2781.25,2074.24
57.7823,2769.82
7.46868,1905.63
3296.77,573.333
814.956,2229.63
3084.33,792.477
2825.32,1310
1623.99,234.463
1950.68,1587.6
744.547,26.0767
567.982,2037.35
1617.37,1099.15
450.042,2202.21
3704.42,183.059
1672.09,2005.8
1372.09,2561.32
765.887,39.6651
3696.2,1720.63
2092.74,861.808
2931.36,1651
2709.59,983.094
2833.55,934.661
1926.43,2758.77
315.764,2202.27
1602.42,1488.09
305.403,2201.24
974.522,333.44
882.653,441.437
122.95,2829.85
974.522,333.44
1603.52,1469.12
2116.86,1903.55
1951.24,1361.03
320.79,1977.29
3770.92,902.844
1938.69,2058.68
2590.74,2813.52
2616.29,2635.61
1739.89,1263.15
2954.76,1094.46
1731.42,841.309
1619.95,481.231
411.003,2175.34
416.238,2174.8
416.238,2174.8
262.086,412.86
1984.43,1360.92
3923.99,1267.91
383.784,724.523
2410.14,712.036
850.34,1296.63
2073.61,2317.03
919.468,1811.27
251.435,2003.38
1439.45,1555.28
2757.06,694.904
2032.12,2518.33
1601.3,2239.57
2774.39,1061.54
1579.3,440.26
2539.3,611.759
1826.54,296.492
2022.26,59.0368
119.162,1656.62
60.6268,1476.9
1028.82,1681.65
1183.03,1658.54
1499.69,2721.56
591.993,2676.15
591.993,2676.15
42.6676,552.954
1490.71,2620.91
1851.23,1975.31
3865.77,885.078
1217.75,2081.97
1575.98,2683.91
2318.93,821.396
974.522,333.44
2753.92,876.456
1595.62,2022.9
3683.92,1635.76
1726.77,99.8341
2713.74,784.787
2114.27,584.034
879.194,2226.11
1248.65,20.6697
1891.71,2598.12
3770.92,902.844
2905.6,2585.7
1817.06,1336.16
3799.24,210.818
368.992,225.569
832.59,1882.19
1508.09,1084.19
1832.07,2502.91
3483.65,687.67
1501.15,2718.29
2109.46,1733.72
1888.04,2396.98
2047.46,2354.67
1499.69,2721.56
831.809,348.206
2002.17,1337.6
2444.27,702.455
1209.28,1343.55
3789.29,1046.86
2107.05,1730.86
2479.37,915.147
2967.07,1677.01
1544.94,2106.88
2134.13,1395.16
3640.43,1232.55
145.628,382.429
1456.39,1465.97
350.793,1685.14
712.036,1565.65
2334.41,1234.01
2032.84,2249.24
1793.97,2129.91
871.61,2719.54
1154.59,1466.23
3795.66,205.587
427.932,2028.73
3101.98,1303.98
1683.4,2958.06
1502.15,2047.9
1936.54,2953.64
548.41,2658.21
2781.37,2574.13
683.459,1520.96
2362.1,621.387
2576.75,2340.96
3462.54,122.277
1904.05,70.6687
182.702,2370.76
2613.82,2218.88
390.635,1878.47
3137.34,1044.02
1410.39,1201.38
595.285,2023.74
2436.52,355.686
2376.14,2900.88
1073.7,2801.35
1477.68,1788.09
146.267,35.9461
75.5608,1944.38
2498.18,350.702
1850.71,2653.07
3487.83,333.141
1386.91,2111.72
355.743,2073.94
1602.42,1488.09
269.911,2790.55
215.974,2767.94
1263.03,1245.22
1863.46,430.522
1682.53,1934.41
1463.35,2572.14
1592.85,102.879
2318.93,821.396
267.018,2574.22
1385.1,1477.01
2120.92,1722.32
3331.75,1408.05
3473.94,129.042
1253.79,300.797
1938.69,2058.68
1463.42,1739.6
1983.38,1247.4
1902.59,2002.15
713.99,1702.22
2534.86,2883.99
3124.4,2670.94
2449.02,363.929
650.466,109.549
1243.92,794.992
1601.3,2239.57
2967.26,1795.51
1380.74,1288.7
416.714,2049.34
957.443,2238.98
853.164,2052
1500.25,1677.53
1186.9,2907.15
1087.66,2915.48
567.982,2037.35
3728.81,181.811
2062.21,1775.36
658.794,1556.99
235.159,1560.11
1054,1471.48
2152.41,1683.98
874.806,1421.06
2619.02,1171.97
2024.8,2891.15
944.37,870.41
2444.27,702.455
1328.08,1722.13
1011.85,1067.9
467.251,1729.46
1273.87,1410.1
3029.93,711.119
753.261,1510.5
1333.46,981.065
1531,1880.62
3434.42,2693.31
1552.12,1952.88
1753.14,1294.28
237.951,2149.07
2418.46,2705.52
2183.32,702.992
3270.76,987.577
2247.44,1933.01
267.976,2748.01
1478.47,2051.08
1713.41,1326.83
2310.81,1540.73
238.84,93.8038
2218.39,518.548
1463.62,1203
1799.94,2087.71
1692.01,2484.03
856.476,1445.21
3471.23,172.52
741.854,1785.44
1615.96,1376.09
1790.65,2723.23
2490.49,488.422
2018.98,900.561
1029.17,2322.7
567.982,2037.35
3640.52,42.7895
1459.22,2314.52
951.832,542.934
2021.14,1764.84
1272.08,914.742
1999.98,129.958
3127.03,1405.11
3483.65,687.67
2755.27,2341.62
3547.19,2446.9
2041.88,1304.72
393.058,2647.47
3565.05,345.142
3462.54,122.277
2736.52,679.143
2442.49,330.749
2717.37,1390.96
42.7313,557.056
3301.88,2317.77
714.512,2119.04
1685.87,2628.82
2313.91,2814.42
2017.27,520.504
285.287,299.83
1823.37,2778.32
3680.42,2561.14
1924.14,1423.89
570.073,1660.28
460.877,1902.25
158.39,156.409
806.072,1622.98
191.322,1428.9
2263.93,846.689
2391.3,2929.08
2687.77,756.542
1990.47,1786.96
566.105,1685.08
566.105,1685.08
1785.95,166.869
1086.86,155.861
2694.37,1138.17
1050.7,1996.69
1116.04,2451.41
2403.41,283.912
2403.41,283.912
2201.47,409.348
1918.64,2986.84
2194.23,972.552
3932.49,1809.69
1135.85,1226.61
3352.11,2555.37
1800.91,2083.26
1847.21,2156.96
567.982,2037.35
1576.8,27.9981
442.866,2582.01
3036.02,2574.34
1216.27,2850.91
1690.3,2619.05
3539.45,414.086
1084.6,1662.02
2428.33,549.641
1463.42,1739.6
1463.42,1739.6
838.769,1289.27
2691.06,1122.87
1999.56,36.5028
1921.83,2772.05
2778.44,2728.63
1407.6,2585.5
2166.07,1692.62
1073.64,1637.41
2992.54,324.117
2097.48,1973.1
119.613,38.0887
1475.84,1795.95
1913.15,2142.83
3726.59,907.893
988.354,1415.95
1531,1880.62
477.362,1843.39
3187.47,1032.7
2062.27,1733.42
1730.12,1605.16
1608.68,1294.69
738.458,1365.13
1394.32,1100.46
3429.46,132.632
2125.69,759.23
1283.87,1703.79
2031.17,2068.76
1495.71,1838.14
2062.27,1733.42
2080.62,65.8976
2123.06,782.277
1372.91,1755.85
1263.03,1245.22
1651.51,293.264
3563.43,2758.98
827.201,1356.6
162.263,2763.69
3029.45,759.432
132.784,372.626
629.102,57.6294
1392.23,2604.95
1366.92,2714.48
3563.43,2758.98
692.183,1807.8
3349.89,296.096
573.955,1729.93
1414.56,1811.13
1414.56,1811.13
2498.83,585.854
233.841,254.303
661.471,52.5627
1051.56,1147.61
1787.04,2389.07
3563.43,2758.98
824.382,1486.51
2671.35,2599.98
3151.09,250.74
2663.63,1134.35
2727.33,1094.07
3428.48,355.291
3378.55,1781.7
2444.99,705.853
1425.52,1813.71
1425.52,1813.71
974.522,333.44
1424.24,1553.36
33.4384,2112.55
112.635,2367.46
1665.79,1224.49
1622.56,2062.99
1717.02,2651.96
2475.75,760.982
1727.94,1608.23
1227.43,1611.58
1019.18,2081.69
2594.82,694.013
674.242,850.668
1938.69,2058.68
918.803,2709.59
1704.89,108.639
1141.16,37.6266
804.1,1661.27
2263.88,562.245
1628.97,2504.93
933.195,2687.03
2075.47,1322.51
583.004,1941.94
1475.84,1795.95
629.448,54.9674
1640.87,2752.96
330.056,1712.97
681.314,134.637
1241.33,1129.31
1318.45,1232.1
754.305,1034.48
1794.95,1777.39
1402.12,1828.52
3418.27,362.46
3074.51,1227.9
3466.38,1556.9
280.772,2729.6
3843.57,964.669
2551.91,1670.08
375.335,2258.87
,
x to 51.JPG,y to 51.JPG
,
382.001,2064.55
2531.74,1412.37
1251.41,1329.85
1082.24,35.8829
2215.43,751.588
2281.29,2599.32
3563.21,426.164
3931.01,918.392
836.571,913.112
2520.55,970.273
1284.89,1741.8
839.918,915.137
2228.97,629.681
763.477,844.811
2066.9,1945.71
493.777,2822.79
74.2663,790.147
970.943,665.867
2315.76,2400.7
2224.11,322.59
645.65,1823.71
1964.1,1787.19
980.143,103.62
533.981,476.748
